1000701,Musket^sAttack^s1,0,0,0,161,0,0,1700,0,0,350,1,1,1,1,1,0,0,1,0,0,5,0,0,0,0,1,1,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000702,Musket^sAttack^s2,0,0,0,162,0,0,1700,0,0,200,1,1,1,1,1,0,0,1,0,0,5,0,0,0,0,1,1,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000703,Musket^sAttack^s3,0,0,0,163,0,0,1700,0,0,850,1,1,1,1,1,0,0,1,0,0,5,0,0,0,0,1,1,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000801,Double-sword^sAttack^s1,0,0,0,171,0,0,1300,0,0,0,1,1,1,1,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000802,Double-sword^sAttack^s2,0,0,0,172,0,0,1600,0,0,0,1,1,1,1,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000803,Double-sword^sAttack^s3,0,0,0,173,0,0,1600,0,0,0,1,1,1,1,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000901,Rest,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001001,Dual^sWeapon^sAttack1,0,0,0,176,0,0,1600,0,0,0,1,1,1,1,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001002,Dual^sWeapon^sAttack2,0,0,0,177,0,0,1600,0,0,0,1,1,1,1,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001003,Dual^sWeapon^sAttack3,0,0,0,178,0,0,1600,0,0,0,1,1,1,1,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002001,Pinsir^sAttack^s1,0,0,0,9145,0,0,800,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002002,Pinsir^sAttack^s2,0,0,0,9146,0,0,1100,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002003,Pinsir^sAttack^s3,0,0,0,9147,0,0,1700,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100101,Crash^sBlow,1,4,1100101,405,0,0,1200,0,2800,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,883,0,0,350,0,0,0,0,0,10,0,1,300,0,0,0,0,0,0,0,0,0,0,0,0
1100102,Crash^sBlow,2,4,1100102,405,0,0,1200,0,2800,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,989,0,0,350,0,0,0,0,0,13,0,2,1400,0,0,0,0,0,0,0,0,0,0,0,4
1100103,Crash^sBlow,3,4,1100103,405,0,0,1200,0,2800,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,1094,0,0,350,0,0,0,0,0,16,0,3,2800,0,0,0,0,0,0,0,0,0,0,0,7
1100104,Crash^sBlow,4,4,1100104,405,0,0,1200,0,2800,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,1200,0,0,350,0,0,0,0,0,19,0,4,4000,0,0,0,0,0,0,0,0,0,0,0,11
1100105,Crash^sBlow,5,4,1100105,405,0,0,1200,0,2800,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,1306,0,0,350,0,0,0,0,0,22,0,5,5300,0,0,0,0,0,0,0,0,0,0,0,14
1100106,Crash^sBlow,6,4,1100106,405,0,0,1200,0,2800,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,1478,0,0,350,0,0,0,0,0,25,0,6,8000,0,0,0,0,0,0,0,0,0,0,0,20
1100107,Crash^sBlow,7,4,1100107,405,0,0,1200,0,2800,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,1603,0,0,350,0,0,0,0,0,28,0,7,10100,0,0,0,0,0,0,0,0,0,0,0,23
1100108,Crash^sBlow,8,4,1100108,405,0,0,1200,0,2800,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,1728,0,0,350,0,0,0,0,0,31,0,8,12600,0,0,0,0,0,0,0,0,0,0,0,26
1100109,Crash^sBlow,9,4,1100109,405,0,0,1200,0,2800,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,1853,0,0,350,0,0,0,0,0,34,0,9,15700,0,0,0,0,0,0,0,0,0,0,0,29
1100110,Crash^sBlow,10,4,1100110,405,0,0,1200,0,2800,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,1978,0,0,350,0,0,0,0,0,37,0,10,20200,0,0,0,0,0,0,0,0,0,0,0,32
1100111,Burning^sCrash,11,104,1100111,500,0,0,900,0,2500,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,2102,0,0,350,0,0,0,0,0,41,0,11,32100,15201,60,0,0,0,0,0,0,0,0,0,40
1100112,Burning^sCrash,12,104,1100112,500,0,0,900,0,2500,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,2208,0,0,350,0,0,0,0,0,45,0,12,36900,15201,62,0,0,0,0,0,0,0,0,0,44
1100113,Burning^sCrash,13,104,1100113,500,0,0,900,0,2500,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,2314,0,0,350,0,0,0,0,0,49,0,13,42200,15202,64,0,0,0,0,0,0,0,0,0,47
1100114,Burning^sCrash,14,104,1100114,500,0,0,900,0,2500,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,2419,0,0,350,0,0,0,0,0,53,0,14,47900,15202,66,0,0,0,0,0,0,0,0,0,51
1100115,Burning^sCrash,15,104,1100115,500,0,0,900,0,2500,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,2525,0,0,350,0,0,0,0,0,57,0,15,54000,15203,68,0,0,0,0,0,0,0,0,0,54
1100116,Burning^sCrash,16,104,1100116,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,2803,0,0,350,0,0,0,0,0,61,0,16,70800,15203,70,0,0,0,0,0,0,0,0,0,75
1100117,Burning^sCrash,17,104,1100117,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,3110,0,0,350,0,0,0,0,0,65,0,17,86200,15204,72,0,0,0,0,0,0,0,0,0,77
1100118,Burning^sCrash,18,104,1100118,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,3418,0,0,350,0,0,0,0,0,69,0,18,103400,15204,74,0,0,0,0,0,0,0,0,0,79
1100119,Burning^sCrash,19,104,1100119,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,3725,0,0,350,0,0,0,0,0,73,0,19,137500,15205,76,0,0,0,0,0,0,0,0,0,81
1100120,Burning^sCrash,20,104,1100120,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,4032,0,0,350,0,0,0,0,0,77,0,20,186100,15205,78,0,0,0,0,0,0,0,0,0,83
1100121,Burning^sCrash,21,104,1100121,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,4435,0,0,350,0,0,0,0,0,82,0,21,224400,15205,80,0,0,0,0,0,0,0,0,0,105
1100122,Burning^sCrash,22,104,1100122,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,4877,0,0,350,0,0,0,0,0,87,0,22,267000,15205,82,0,0,0,0,0,0,0,0,0,107
1100123,Burning^sCrash,23,104,1100123,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,5366,0,0,350,0,0,0,0,0,92,0,23,314100,15205,84,0,0,0,0,0,0,0,0,0,109
1100124,Burning^sCrash,24,104,1100124,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,5904,0,0,350,0,0,0,0,0,97,0,24,376400,15205,86,0,0,0,0,0,0,0,0,0,111
1100125,Burning^sCrash,25,104,1100125,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,6490,0,0,350,0,0,0,0,0,102,0,25,478800,15205,88,0,0,0,0,0,0,0,0,0,113
1100126,Burning^sCrash,26,104,1100126,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,7142,0,0,350,0,0,0,0,0,107,0,26,576600,15205,90,0,0,0,0,0,0,0,0,0,115
1100127,Burning^sCrash,27,104,1100127,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,7853,0,0,350,0,0,0,0,0,112,0,27,711700,15205,92,0,0,0,0,0,0,0,0,0,117
1100128,Burning^sCrash,28,104,1100128,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,8640,0,0,350,0,0,0,0,0,117,0,28,937400,15205,94,0,0,0,0,0,0,0,0,0,119
1100129,Burning^sCrash,29,104,1100129,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,9504,0,0,350,0,0,0,0,0,122,0,29,1114500,15205,96,0,0,0,0,0,0,0,0,0,121
1100130,Burning^sCrash,30,104,1100130,500,0,0,900,0,2100,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,10454,0,0,350,0,0,0,0,0,128,0,30,1378600,15205,98,0,0,0,0,0,0,0,0,0,123
1100201,Bleeding^sBlow,1,5,1100201,446,0,0,1200,0,6000,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1286,0,0,350,0,0,0,0,0,13,0,1,300,10001,70,0,0,0,0,0,0,0,0,0,20
1100202,Bleeding^sBlow,2,5,1100202,446,0,0,1200,0,6000,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1344,0,0,350,0,0,0,0,0,17,0,2,1400,10002,70,0,0,0,0,0,0,0,0,0,22
1100203,Bleeding^sBlow,3,5,1100203,446,0,0,1200,0,6000,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1402,0,0,350,0,0,0,0,0,21,0,3,2800,10003,70,0,0,0,0,0,0,0,0,0,23
1100204,Bleeding^sBlow,4,5,1100204,446,0,0,1200,0,6000,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1459,0,0,350,0,0,0,0,0,25,0,4,4000,10004,70,0,0,0,0,0,0,0,0,0,25
1100205,Bleeding^sBlow,5,5,1100205,446,0,0,1200,0,6000,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1517,0,0,350,0,0,0,0,0,29,0,5,5300,10005,70,0,0,0,0,0,0,0,0,0,26
1100206,Bleeding^sBlow,6,5,1100206,446,0,0,1200,0,5800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1574,0,0,350,0,0,0,0,0,33,0,6,8000,10006,75,0,0,0,0,0,0,0,0,0,28
1100207,Bleeding^sBlow,7,5,1100207,446,0,0,1200,0,5800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1632,0,0,350,0,0,0,0,0,37,0,7,10100,10007,75,0,0,0,0,0,0,0,0,0,29
1100208,Bleeding^sBlow,8,5,1100208,446,0,0,1200,0,5800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1690,0,0,350,0,0,0,0,0,41,0,8,12600,10008,75,0,0,0,0,0,0,0,0,0,31
1100209,Bleeding^sBlow,9,5,1100209,446,0,0,1200,0,5800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1747,0,0,350,0,0,0,0,0,45,0,9,15700,10009,75,0,0,0,0,0,0,0,0,0,32
1100210,Bleeding^sBlow,10,5,1100210,446,0,0,1200,0,5800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1805,0,0,350,0,0,0,0,0,49,0,10,20200,10010,75,0,0,0,0,0,0,0,0,0,34
1100211,Bleeding^sBlow,11,5,1100211,446,0,0,1200,0,5400,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1939,0,0,350,0,0,0,0,0,54,0,11,32100,10011,80,0,0,0,0,0,0,0,0,0,40
1100212,Bleeding^sBlow,12,5,1100212,446,0,0,1200,0,5400,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,2045,0,0,350,0,0,0,0,0,59,0,12,36900,10012,82,0,0,0,0,0,0,0,0,0,45
1100213,Bleeding^sBlow,13,5,1100213,446,0,0,1200,0,5400,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,2150,0,0,350,0,0,0,0,0,64,0,13,42200,10013,84,0,0,0,0,0,0,0,0,0,51
1100214,Bleeding^sBlow,14,5,1100214,446,0,0,1200,0,5400,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,2256,0,0,350,0,0,0,0,0,69,0,14,47900,10014,86,0,0,0,0,0,0,0,0,0,56
1100215,Bleeding^sBlow,15,5,1100215,446,0,0,1200,0,5400,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,2362,0,0,350,0,0,0,0,0,74,0,15,54000,10015,88,0,0,0,0,0,0,0,0,0,61
1100216,Bleeding^sBlow,16,5,1100216,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,2640,0,0,350,0,0,0,0,0,79,0,16,70800,10016,90,0,0,0,0,0,0,0,0,0,75
1100217,Bleeding^sBlow,17,5,1100217,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,2822,0,0,350,0,0,0,0,0,84,0,17,86200,10017,90,0,0,0,0,0,0,0,0,0,78
1100218,Bleeding^sBlow,18,5,1100218,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,3005,0,0,350,0,0,0,0,0,89,0,18,103400,10018,90,0,0,0,0,0,0,0,0,0,81
1100219,Bleeding^sBlow,19,5,1100219,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,3187,0,0,350,0,0,0,0,0,94,0,19,137500,10019,90,0,0,0,0,0,0,0,0,0,84
1100220,Bleeding^sBlow,20,5,1100220,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,3370,0,0,350,0,0,0,0,0,99,0,20,186100,10020,90,0,0,0,0,0,0,0,0,0,87
1100221,Bleeding^sBlow,21,5,1100221,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,3706,0,0,350,0,0,0,0,0,105,0,21,224400,10021,92,0,0,0,0,0,0,0,0,0,105
1100222,Bleeding^sBlow,22,5,1100222,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,4080,0,0,350,0,0,0,0,0,111,0,22,267000,10022,92,0,0,0,0,0,0,0,0,0,107
1100223,Bleeding^sBlow,23,5,1100223,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,4483,0,0,350,0,0,0,0,0,117,0,23,314100,10023,92,0,0,0,0,0,0,0,0,0,109
1100224,Bleeding^sBlow,24,5,1100224,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,4934,0,0,350,0,0,0,0,0,123,0,24,376400,10024,94,0,0,0,0,0,0,0,0,0,111
1100225,Bleeding^sBlow,25,5,1100225,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,5424,0,0,350,0,0,0,0,0,129,0,25,478800,10025,94,0,0,0,0,0,0,0,0,0,113
1100226,Bleeding^sBlow,26,5,1100226,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,5971,0,0,350,0,0,0,0,0,135,0,26,576600,10026,94,0,0,0,0,0,0,0,0,0,115
1100227,Bleeding^sBlow,27,5,1100227,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,6566,0,0,350,0,0,0,0,0,141,0,27,711700,10027,96,0,0,0,0,0,0,0,0,0,117
1100228,Bleeding^sBlow,28,5,1100228,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,7219,0,0,350,0,0,0,0,0,147,0,28,937400,10028,96,0,0,0,0,0,0,0,0,0,119
1100229,Bleeding^sBlow,29,5,1100229,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,7949,0,0,350,0,0,0,0,0,153,0,29,1114500,10029,98,0,0,0,0,0,0,0,0,0,121
1100230,Bleeding^sBlow,30,5,1100230,446,0,0,1200,0,4800,700,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,8736,0,0,350,0,0,0,0,0,160,0,30,1378600,10030,99,0,0,0,0,0,0,0,0,0,123
1100301,Windy^sSlash,1,6,1100301,404,0,0,1000,0,2800,700,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,605,0,0,250,0,0,0,0,0,12,0,1,300,0,0,0,0,0,0,0,0,0,0,0,0
1100302,Windy^sSlash,2,6,1100302,404,0,0,1000,0,2800,700,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,691,0,0,250,0,0,0,0,0,15,0,2,1400,0,0,0,0,0,0,0,0,0,0,0,4
1100303,Windy^sSlash,3,6,1100303,404,0,0,1000,0,2800,700,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,778,0,0,250,0,0,0,0,0,18,0,3,2800,0,0,0,0,0,0,0,0,0,0,0,7
1100304,Windy^sSlash,4,6,1100304,404,0,0,1000,0,2800,700,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,864,0,0,250,0,0,0,0,0,21,0,4,4000,0,0,0,0,0,0,0,0,0,0,0,11
1100305,Windy^sSlash,5,6,1100305,404,0,0,1000,0,2800,700,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,950,0,0,250,0,0,0,0,0,24,0,5,5300,0,0,0,0,0,0,0,0,0,0,0,14
1100306,Windy^sSlash,6,6,1100306,404,0,0,1000,0,2400,700,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1027,0,0,250,0,0,0,0,0,24,0,6,8000,0,0,0,0,0,0,0,0,0,0,0,20
1100307,Windy^sSlash,7,6,1100307,404,0,0,1000,0,2400,700,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1133,0,0,250,0,0,0,0,0,27,0,7,10100,0,0,0,0,0,0,0,0,0,0,0,23
1100308,Windy^sSlash,8,6,1100308,404,0,0,1000,0,2400,700,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1238,0,0,250,0,0,0,0,0,30,0,8,12600,0,0,0,0,0,0,0,0,0,0,0,26
1100309,Windy^sSlash,9,6,1100309,404,0,0,1000,0,2400,700,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1344,0,0,250,0,0,0,0,0,33,0,9,15700,0,0,0,0,0,0,0,0,0,0,0,29
1100310,Windy^sSlash,10,6,1100310,404,0,0,1000,0,2400,700,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1450,0,0,250,0,0,0,0,0,36,0,10,20200,0,0,0,0,0,0,0,0,0,0,0,32
1100311,Cross^sSlash,11,105,1100311,495,0,0,1200,0,2200,400,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1661,0,0,250,0,0,0,0,0,40,0,11,32100,15401,100,0,0,0,0,0,0,0,0,0,40
1100312,Cross^sSlash,12,105,1100312,495,0,0,1200,0,2200,400,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1766,0,0,250,0,0,0,0,0,44,0,12,36900,15401,100,0,0,0,0,0,0,0,0,0,44
1100313,Cross^sSlash,13,105,1100313,495,0,0,1200,0,2200,400,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1872,0,0,250,0,0,0,0,0,48,0,13,42200,15401,100,0,0,0,0,0,0,0,0,0,47
1100314,Cross^sSlash,14,105,1100314,495,0,0,1200,0,2200,400,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1978,0,0,250,0,0,0,0,0,52,0,14,47900,15401,100,0,0,0,0,0,0,0,0,0,51
1100315,Cross^sSlash,15,105,1100315,495,0,0,1200,0,2200,400,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,2083,0,0,250,0,0,0,0,0,56,0,15,54000,15401,100,0,0,0,0,0,0,0,0,0,54
1100316,Cross^sSlash,16,105,1100316,495,0,0,1200,0,1800,400,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,2256,0,0,250,0,0,0,0,0,60,0,16,70800,15402,100,0,0,0,0,0,0,0,0,0,75
1100317,Cross^sSlash,17,105,1100317,495,0,0,1200,0,1800,400,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,2429,0,0,250,0,0,0,0,0,64,0,17,86200,15402,100,0,0,0,0,0,0,0,0,0,77
1100318,Cross^sSlash,18,105,1100318,495,0,0,1200,0,1800,400,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,2602,0,0,250,0,0,0,0,0,68,0,18,103400,15402,100,0,0,0,0,0,0,0,0,0,79
1100319,Cross^sSlash,19,105,1100319,495,0,0,1200,0,1800,400,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,2774,0,0,250,0,0,0,0,0,72,0,19,137500,15402,100,0,0,0,0,0,0,0,0,0,81
1100320,Cross^sSlash,20,105,1100320,495,0,0,1200,0,1800,400,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,2947,0,0,250,0,0,0,0,0,76,0,20,186100,15402,100,0,0,0,0,0,0,0,0,0,83
1100321,Cross^sSlash,21,105,1100321,495,0,0,1200,0,1800,400,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,3091,0,0,250,0,0,0,0,0,81,0,21,224400,15402,100,0,0,0,0,0,0,0,0,0,105
