1000402	Dagger^sAttack^s2	0	0	1000402	132	0	0	680	0	0	0	1	1	1	1	1	0	0	1	0	0	6	0	0	0	0	1	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000403	Dagger^sAttack^s3	0	0	1000403	133	0	0	730	0	0	0	1	1	1	1	1	0	0	1	0	0	6	0	0	0	0	1	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000501	Bow^sAttack^s1	0	0	1000501	151	0	0	1370	0	0	800	1	1	1	1	1	0	0	1	0	0	4	0	0	0	0	1	1	0	0	0	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000502	Bow^sAttack^s2	0	0	1000502	152	0	0	1370	0	0	800	1	1	1	1	1	0	0	1	0	0	4	0	0	0	0	1	1	0	0	0	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000503	Bow^sAttack^s3	0	0	1000503	153	0	0	1420	0	0	800	1	1	1	1	1	0	0	1	0	0	4	0	0	0	0	1	1	0	0	0	1750	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000601	Wand^sAttack^s1	0	0	1000601	141	0	0	1350	0	0	1200	1	1	1	1	1	0	0	1	0	0	8	0	0	0	0	2	2	10	0	0	1700	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000602	Wand^sAttack^s2	0	0	1000602	142	0	0	1350	0	0	1200	1	1	1	1	1	0	0	1	0	0	8	0	0	0	0	2	2	10	0	0	1700	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000603	Wand^sAttack^s3	0	0	1000603	143	0	0	1400	0	0	1200	1	1	1	1	1	0	0	1	0	0	8	0	0	0	0	2	2	10	0	0	1700	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000701	Musket^sAttack^s1	0	0	1000701	161	0	0	1700	0	0	350	1	1	1	1	1	0	0	1	0	0	5	0	0	0	0	1	1	0	0	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000702	Musket^sAttack^s2	0	0	1000702	162	0	0	1700	0	0	200	1	1	1	1	1	0	0	1	0	0	5	0	0	0	0	1	1	0	0	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000703	Musket^sAttack^s3	0	0	1000703	163	0	0	1700	0	0	850	1	1	1	1	1	0	0	1	0	0	5	0	0	0	0	1	1	0	0	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000801	Double-sword^sAttack^s1	0	0	1000801	171	0	0	1300	0	0	0	1	1	1	1	1	0	0	1	0	0	3	0	0	0	0	1	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000802	Double-sword^sAttack^s2	0	0	1000802	172	0	0	1600	0	0	0	1	1	1	1	1	0	0	1	0	0	3	0	0	0	0	1	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000803	Double-sword^sAttack^s3	0	0	1000803	173	0	0	1600	0	0	0	1	1	1	1	1	0	0	1	0	0	3	0	0	0	0	1	1	0	0	0	250	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1000901	Rest	0	0	1000901	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1001001	Dual^sWeapon^sAttack1	0	0	1001001	176	0	0	1600	0	0	0	1	1	1	1	1	0	0	1	0	0	3	0	0	0	0	1	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1001002	Dual^sWeapon^sAttack2	0	0	1001002	177	0	0	1600	0	0	0	1	1	1	1	1	0	0	1	0	0	3	0	0	0	0	1	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1001003	Dual^sWeapon^sAttack3	0	0	1001003	178	0	0	1600	0	0	0	1	1	1	1	1	0	0	1	0	0	3	0	0	0	0	1	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1002001	Pinsir^sAttack^s1	0	0	1002001	9145	0	0	800	0	0	0	1	1	1	1	1	0	0	1	0	0	22	0	0	0	0	1	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1002002	Pinsir^sAttack^s2	0	0	1002002	9146	0	0	1100	0	0	0	1	1	1	1	1	0	0	1	0	0	22	0	0	0	0	1	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1002003	Pinsir^sAttack^s3	0	0	1002003	9147	0	0	1700	0	0	0	1	1	1	1	1	0	0	1	0	0	22	0	0	0	0	1	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
1100101	Crash^sBlow	1	4	1100101	405	0	0	1200	0	2800	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	301	0	0	350	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3								
1100102	Crash^sBlow	2	4	1100102	405	0	0	1200	0	2800	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	610	0	0	350	0	0	0	0	0	12	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6								
1100103	Crash^sBlow	3	4	1100103	405	0	0	1200	0	2800	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	919	0	0	350	0	0	0	0	0	18	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10								
1100104	Crash^sBlow	4	4	1100104	405	0	0	1200	0	2800	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	1228	0	0	350	0	0	0	0	0	24	0	10	0	0	0	0	0	0	0	0	0	0	0	0	13								
1100105	Crash^sBlow	5	4	1100105	405	0	0	1200	0	2800	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	1537	0	0	350	0	0	0	0	0	30	0	10	0	0	0	0	0	0	0	0	0	0	0	0	17								
1100106	Crash^sBlow	6	4	1100106	405	0	0	1200	0	2800	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	1846	0	0	350	0	0	0	0	0	36	0	10	0	0	0	0	0	0	0	0	0	0	0	0	20								
1100107	Crash^sBlow	7	4	1100107	405	0	0	1200	0	2800	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	2155	0	0	350	0	0	0	0	0	42	0	10	0	0	0	0	0	0	0	0	0	0	0	0	24								
1100108	Crash^sBlow	8	4	1100108	405	0	0	1200	0	2800	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	2464	0	0	350	0	0	0	0	0	48	0	10	0	0	0	0	0	0	0	0	0	0	0	0	27								
1100109	Crash^sBlow	9	4	1100109	405	0	0	1200	0	2800	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	2773	0	0	350	0	0	0	0	0	54	0	10	0	0	0	0	0	0	0	0	0	0	0	0	31								
1100110	Crash^sBlow	10	4	1100110	405	0	0	1200	0	2800	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	3082	0	0	350	0	0	0	0	0	60	0	10	0	0	0	0	0	0	0	0	0	0	0	0	34								
1100111	Burning^sCrash	1	104	1100111	500	0	0	900	0	2500	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	3730	0	0	350	0	0	0	0	0	66	0	10	0	332910	41	0	0	0	0	0	0	0	0	0	40								
1100112	Burning^sCrash	2	104	1100112	500	0	0	900	0	2500	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	4070	0	0	350	0	0	0	0	0	72	0	10	0	332910	42	0	0	0	0	0	0	0	0	0	47								
1100113	Burning^sCrash	3	104	1100113	500	0	0	900	0	2500	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	4410	0	0	350	0	0	0	0	0	78	0	10	0	332910	43	0	0	0	0	0	0	0	0	0	54								
1100114	Burning^sCrash	4	104	1100114	500	0	0	900	0	2500	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	4750	0	0	350	0	0	0	0	0	84	0	10	0	332910	44	0	0	0	0	0	0	0	0	0	61								
1100115	Burning^sCrash	5	104	1100115	500	0	0	900	0	2500	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	5090	0	0	350	0	0	0	0	0	90	0	10	0	332910	45	0	0	0	0	0	0	0	0	0	68								
1100116	Burning^sCrash	6	104	1100116	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	5430	0	0	350	0	0	0	0	0	96	0	10	0	332910	46	0	0	0	0	0	0	0	0	0	75								
1100117	Burning^sCrash	7	104	1100117	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	5770	0	0	350	0	0	0	0	0	102	0	10	0	332910	47	0	0	0	0	0	0	0	0	0	81								
1100118	Burning^sCrash	8	104	1100118	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	6110	0	0	350	0	0	0	0	0	108	0	10	0	332910	48	0	0	0	0	0	0	0	0	0	87								
1100119	Burning^sCrash	9	104	1100119	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	6450	0	0	350	0	0	0	0	0	114	0	10	0	332910	49	0	0	0	0	0	0	0	0	0	93								
1100120	Burning^sCrash	10	104	1100120	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	6790	0	0	350	0	0	0	0	0	120	0	10	0	332910	40	0	0	0	0	0	0	0	0	0	99								
1100121	Burning^sCrash	11	104	1100121	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	7130	0	0	350	0	0	0	0	0	126	0	10	0	332910	42	0	0	0	0	0	0	0	0	0	106								
1100122	Burning^sCrash	12	104	1100122	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	7470	0	0	350	0	0	0	0	0	132	0	10	0	332910	44	0	0	0	0	0	0	0	0	0	107								
1100123	Burning^sCrash	13	104	1100123	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	7810	0	0	350	0	0	0	0	0	138	0	10	0	332910	46	0	0	0	0	0	0	0	0	0	108								
1100124	Burning^sCrash	14	104	1100124	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	8150	0	0	350	0	0	0	0	0	144	0	10	0	332910	48	0	0	0	0	0	0	0	0	0	109								
1100125	Burning^sCrash	15	104	1100125	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	8490	0	0	350	0	0	0	0	0	150	0	10	0	332910	50	0	0	0	0	0	0	0	0	0	110								
1100126	Burning^sCrash	16	104	1100126	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	8830	0	0	350	0	0	0	0	0	156	0	10	0	332910	53	0	0	0	0	0	0	0	0	0	111								
1100127	Burning^sCrash	17	104	1100127	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	9170	0	0	350	0	0	0	0	0	162	0	10	0	332910	56	0	0	0	0	0	0	0	0	0	112								
1100128	Burning^sCrash	18	104	1100128	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	9510	0	0	350	0	0	0	0	0	168	0	10	0	332910	60	0	0	0	0	0	0	0	0	0	113								
1100129	Burning^sCrash	19	104	1100129	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	9850	0	0	350	0	0	0	0	0	174	0	10	0	332910	65	0	0	0	0	0	0	0	0	0	114								
1100130	Burning^sCrash	20	104	1100130	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	10190	0	0	350	0	0	0	0	0	180	0	10	0	332910	70	0	0	0	0	0	0	0	0	0	115								
1100131	Burning^sCrash	21	104	1100131	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	10530	0	0	350	0	0	0	0	0	186	0	15	0	332910	78	0	0	0	0	0	0	0	0	0	168								
1100132	Burning^sCrash	22	104	1100132	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	10870	0	0	350	0	0	0	0	0	192	0	15	0	332910	79	0	0	0	0	0	0	0	0	0	171								
1100133	Burning^sCrash	23	104	1100133	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	11210	0	0	350	0	0	0	0	0	198	0	15	0	332910	80	0	0	0	0	0	0	0	0	0	174								
1100134	Burning^sCrash	24	104	1100134	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	11550	0	0	350	0	0	0	0	0	204	0	15	0	332910	81	0	0	0	0	0	0	0	0	0	177								
1100135	Burning^sCrash	25	104	1100135	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	11890	0	0	350	0	0	0	0	0	210	0	15	0	332910	82	0	0	0	0	0	0	0	0	0	180								
1100136	Burning^sCrash	26	104	1100136	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	12230	0	0	350	0	0	0	0	0	216	0	15	0	332910	83	0	0	0	0	0	0	0	0	0	183								
1100137	Burning^sCrash	27	104	1100137	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	12570	0	0	350	0	0	0	0	0	222	0	15	0	332910	84	0	0	0	0	0	0	0	0	0	186								
1100138	Burning^sCrash	28	104	1100138	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	12910	0	0	350	0	0	0	0	0	228	0	15	0	332910	85	0	0	0	0	0	0	0	0	0	189								
1100139	Burning^sCrash	29	104	1100139	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	13250	0	0	350	0	0	0	0	0	234	0	15	0	332910	86	0	0	0	0	0	0	0	0	0	192								
1100140	Burning^sCrash	30	104	1100140	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	13590	0	0	350	0	0	0	0	0	240	0	15	0	332910	87	0	0	0	0	0	0	0	0	0	195								
1100141	Burning^sCrash	31	104	1100141	500	0	0	900	0	2100	0	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	13930	0	0	350	0	0	0	0	0	246	0	15	0	332910	88	0	0	0	0	0	0	0	0	0	198							
1100201	Bleeding^sBlow	1	5	1100201	446	0	0	1200	0	6000	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	6478	0	0	350	0	0	0	0	0	21	0	10	0	10001	70	0	0	0	0	0	0	0	0	0	75								
1100202	Bleeding^sBlow	2	5	1100202	446	0	0	1200	0	6000	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	6770	0	0	350	0	0	0	0	0	26	0	10	0	10002	70	0	0	0	0	0	0	0	0	0	78								
1100203	Bleeding^sBlow	3	5	1100203	446	0	0	1200	0	6000	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	7063	0	0	350	0	0	0	0	0	31	0	10	0	10003	70	0	0	0	0	0	0	0	0	0	81								
1100204	Bleeding^sBlow	4	5	1100204	446	0	0	1200	0	6000	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	7356	0	0	350	0	0	0	0	0	36	0	10	0	10004	70	0	0	0	0	0	0	0	0	0	84								
1100205	Bleeding^sBlow	5	5	1100205	446	0	0	1200	0	6000	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	7648	0	0	350	0	0	0	0	0	41	0	10	0	10005	70	0	0	0	0	0	0	0	0	0	87								
1100206	Bleeding^sBlow	6	5	1100206	446	0	0	1200	0	5800	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	8233	0	0	350	0	0	0	0	0	46	0	10	0	10006	75	0	0	0	0	0	0	0	0	0	90								
1100207	Bleeding^sBlow	7	5	1100207	446	0	0	1200	0	5800	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	8526	0	0	350	0	0	0	0	0	51	0	10	0	10007	75	0	0	0	0	0	0	0	0	0	93								
1100208	Bleeding^sBlow	8	5	1100208	446	0	0	1200	0	5800	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	8819	0	0	350	0	0	0	0	0	56	0	10	0	10008	75	0	0	0	0	0	0	0	0	0	96								
1100209	Bleeding^sBlow	9	5	1100209	446	0	0	1200	0	5800	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	9111	0	0	350	0	0	0	0	0	61	0	10	0	10009	75	0	0	0	0	0	0	0	0	0	99								
1100210	Bleeding^sBlow	10	5	1100210	446	0	0	1200	0	5800	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	9696	0	0	350	0	0	0	0	0	66	0	10	0	10010	75	0	0	0	0	0	0	0	0	0	104								
1100211	Bleeding^sBlow	11	5	1100211	446	0	0	1200	0	5400	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	9989	0	0	450	0	0	0	0	0	71	0	10	0	10011	80	0	0	0	0	0	0	0	0	0	106								
1100212	Bleeding^sBlow	12	5	1100212	446	0	0	1200	0	5400	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	10282	0	0	450	0	0	0	0	0	76	0	10	0	10012	82	0	0	0	0	0	0	0	0	0	109								
1100213	Bleeding^sBlow	13	5	1100213	446	0	0	1200	0	5400	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	10574	0	0	450	0	0	0	0	0	81	0	10	0	10013	84	0	0	0	0	0	0	0	0	0	112								
1100214	Bleeding^sBlow	14	5	1100214	446	0	0	1200	0	5400	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	10867	0	0	450	0	0	0	0	0	86	0	10	0	10014	86	0	0	0	0	0	0	0	0	0	115								
1100215	Bleeding^sBlow	15	5	1100215	446	0	0	1200	0	5400	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	11452	0	0	450	0	0	0	0	0	91	0	10	0	10015	88	0	0	0	0	0	0	0	0	0	119								
1100216	Bleeding^sBlow	16	5	1100216	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	11745	0	0	450	0	0	0	0	0	96	0	15	0	10016	90	0	0	0	0	0	0	0	0	0	123								
1100217	Bleeding^sBlow	17	5	1100217	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	12037	0	0	450	0	0	0	0	0	101	0	15	0	10017	90	0	0	0	0	0	0	0	0	0	127								
1100218	Bleeding^sBlow	18	5	1100218	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	12330	0	0	450	0	0	0	0	0	106	0	15	0	10018	90	0	0	0	0	0	0	0	0	0	131								
1100219	Bleeding^sBlow	19	5	1100219	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	12622	0	0	450	0	0	0	0	0	111	0	15	0	10019	90	0	0	0	0	0	0	0	0	0	135								
1100220	Bleeding^sBlow	20	5	1100220	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	1	2	13208	0	0	450	0	0	0	0	0	116	0	15	0	10020	90	0	0	0	0	0	0	0	0	0	139								
1100221	Bleeding^sBlow	21	5	1100221	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	1	1	300	1	2	13500	0	0	450	0	0	0	0	0	151	0	15	0	10021	92	0	0	0	0	0	0	0	0	0	144								
1100222	Bleeding^sBlow	22	5	1100222	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	1	1	300	1	2	13793	0	0	450	0	0	0	0	0	164	0	15	0	10022	92	0	0	0	0	0	0	0	0	0	155								
1100223	Bleeding^sBlow	23	5	1100223	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	1	1	300	1	2	14085	0	0	450	0	0	0	0	0	177	0	15	0	10023	92	0	0	0	0	0	0	0	0	0	160								
1100224	Bleeding^sBlow	24	5	1100224	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	1	1	300	1	2	14378	0	0	450	0	0	0	0	0	190	0	15	0	10024	94	0	0	0	0	0	0	0	0	0	165								
1100225	Bleeding^sBlow	25	5	1100225	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	1	1	300	1	2	14671	0	0	450	0	0	0	0	0	203	0	15	0	10025	94	0	0	0	0	0	0	0	0	0	170								
1100226	Bleeding^sBlow	26	5	1100226	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	1	1	300	1	2	14963	0	0	450	0	0	0	0	0	216	0	15	0	10026	94	0	0	0	0	0	0	0	0	0	175								
1100227	Bleeding^sBlow	27	5	1100227	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	1	1	300	1	2	15256	0	0	450	0	0	0	0	0	229	0	15	0	10027	96	0	0	0	0	0	0	0	0	0	180								
1100228	Bleeding^sBlow	28	5	1100228	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	1	1	300	1	2	15548	0	0	450	0	0	0	0	0	242	0	15	0	10028	96	0	0	0	0	0	0	0	0	0	185								
1100229	Bleeding^sBlow	29	5	1100229	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	1	1	300	1	2	15841	0	0	450	0	0	0	0	0	255	0	15	0	10029	98	0	0	0	0	0	0	0	0	0	190								
1100230	Bleeding^sBlow	30	5	1100230	446	0	0	1200	0	4800	700	1	1	1	1	1	0	0	1	0	0	2	0	1	1	300	1	2	16134	0	0	450	0	0	0	0	0	268	0	15	0	10030	99	0	0	0	0	0	0	0	0	0	195								
1100301	Windy^sSlash	1	6	1100301	404	0	0	1000	0	2800	700	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	151	0	0	350	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3								
1100302	Windy^sSlash	2	6	1100302	404	0	0	1000	0	2800	700	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	302	0	0	350	0	0	0	0	0	12	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6								
1100303	Windy^sSlash	3	6	1100303	404	0	0	1000	0	2800	700	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	454	0	0	350	0	0	0	0	0	18	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10								
1100304	Windy^sSlash	4	6	1100304	404	0	0	1000	0	2800	700	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	605	0	0	350	0	0	0	0	0	24	0	10	0	0	0	0	0	0	0	0	0	0	0	0	13								
1100305	Windy^sSlash	5	6	1100305	404	0	0	1000	0	2800	700	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	757	0	0	350	0	0	0	0	0	30	0	10	0	0	0	0	0	0	0	0	0	0	0	0	17								
1100306	Windy^sSlash	6	6	1100306	404	0	0	1000	0	2400	700	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	1060	0	0	350	0	0	0	0	0	36	0	10	0	0	0	0	0	0	0	0	0	0	0	0	20								
1100307	Windy^sSlash	7	6	1100307	404	0	0	1000	0	2400	700	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	1211	0	0	350	0	0	0	0	0	42	0	10	0	0	0	0	0	0	0	0	0	0	0	0	24								
1100308	Windy^sSlash	8	6	1100308	404	0	0	1000	0	2400	700	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	1363	0	0	350	0	0	0	0	0	48	0	10	0	0	0	0	0	0	0	0	0	0	0	0	27								
1100309	Windy^sSlash	9	6	1100309	404	0	0	1000	0	2400	700	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	1514	0	0	350	0	0	0	0	0	54	0	10	0	0	0	0	0	0	0	0	0	0	0	0	31								
1100310	Windy^sSlash	10	6	1100310	404	0	0	1000	0	2400	700	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	1666	0	0	350	0	0	0	0	0	60	0	10	0	0	0	0	0	0	0	0	0	0	0	0	40								
